tau,eps_steg,eps_alias,err_cat,err_paraphrase,err_polarity,err_resample,err_shuffle,err_translate,err_unrelated,err_unrelated_token,err_vocab
0.4713992737887198,0.0,0.40642129992169146,0.16015625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8671875
0.47833161605031865,0.0,0.40877055599060297,0.16796875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87109375
0.4852639583119175,0.0,0.4095536413469068,0.171875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87109375
0.49219630057351627,0.0,0.4095536413469068,0.171875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87109375
0.4991286428351151,0.0,0.41033672670321064,0.171875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.875
0.5060609850967139,0.0,0.4119028974158183,0.17578125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87890625
0.5129933273583127,0.0,0.413469068128426,0.18359375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87890625
0.5199256696199116,0.0,0.4142521534847298,0.1875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87890625
0.5268580118815104,0.0,0.4158183241973375,0.1953125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87890625
0.5337903541431092,0.0,0.41660140955364133,0.19921875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87890625
0.540722696404708,0.0,0.4205168363351605,0.2109375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.88671875
0.5476550386663068,0.0,0.42129992169146435,0.21484375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.88671875
0.5545873809279057,0.0,0.42599843382928737,0.234375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.890625
0.5615197231895045,0.0,0.4267815191855912,0.23828125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.890625
0.5684520654511033,0.0,0.42756460454189504,0.2421875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.890625
0.5753844077127022,0.0,0.42991386061080655,0.24609375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8984375
0.5823167499743009,0.0,0.43226311667971806,0.25390625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.90234375
0.5892490922358998,0.0,0.4346123727486296,0.26171875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.90625
0.5961814344974986,0.0,0.43539545810493346,0.265625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.90625
0.6031137767590974,0.0,0.4361785434612373,0.265625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.91015625
0.6100461190206963,0.0,0.4385277995301488,0.27734375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.91015625
0.616978461282295,0.0,0.44322631166797183,0.29296875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.91796875
0.6239108035438938,0.0,0.4447924823805795,0.30078125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.91796875
0.6308431458054927,0.0,0.44792482380579485,0.31640625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.91796875
0.6377754880670915,0.0,0.45027407987470636,0.32421875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.921875
0.6447078303286904,0.0,0.45262333594361787,0.33203125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.92578125
0.6516401725902892,0.0,0.4549725920125294,0.34375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.92578125
0.658572514851888,0.0,0.4581049334377447,0.359375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.92578125
0.6655048571134868,0.0,0.4596711041503524,0.3671875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.92578125
0.6724371993750856,0.0,0.4620203602192639,0.37890625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.92578125
0.6793695416366845,0.0,0.46280344557556774,0.3828125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.92578125
0.6863018838982833,0.0,0.4667188723570869,0.40234375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.92578125
0.6932342261598821,0.0,0.4682850430696946,0.41015625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.92578125
0.700166568421481,0.0,0.46985121378230227,0.41796875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.92578125
0.7070989106830797,0.0,0.4722004698512138,0.42578125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9296875
0.7140312529446785,0.0,0.47611589663273296,0.44140625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.93359375
0.7209635952062774,0.0,0.4792482380579483,0.45703125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.93359375
0.7278959374678762,0.0,0.4815974941268598,0.4609375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.94140625
0.7348282797294751,0.0,0.4831636648394675,0.46875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.94140625
0.7417606219910738,0.0,0.48707909162098667,0.484375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9453125
0.7486929642526726,0.0,0.48864526233359434,0.4921875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9453125
0.7556253065142715,0.0,0.490211433046202,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9453125
0.7625576487758703,0.0,0.4925606891151135,0.5078125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.94921875
0.7694899910374691,0.0,0.49334377447141736,0.51171875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.94921875
0.776422333299068,0.0,0.49569303054032887,0.51953125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.953125
0.7833546755606667,0.0,0.5003915426781519,0.54296875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.953125
0.7902870178222656,0.0,0.5035238841033672,0.55859375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.953125
0.7972193600838644,0.0,0.5066562255285826,0.57421875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.953125
0.8041517023454632,0.0,0.5121378230227095,0.6015625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.953125
0.8110840446070621,0.0,0.5168363351605325,0.625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.953125
0.8180163868686608,0.0,0.5199686765857479,0.63671875,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.953125
0.8249487291302597,0.0,0.523884103367267,0.65625,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.953125
0.8318810713918585,0.0,0.5254502740798747,0.6640625,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.953125
0.8388134136534573,0.0,0.52858261550509,0.6796875,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.953125
0.8457457559150562,0.0,0.5309318715740016,0.69140625,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.953125
0.852678098176655,0.0,0.5340642129992169,0.69921875,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.9609375
0.8596104404382537,0.0,0.5371965544244323,0.7109375,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.96484375
0.8665427826998526,0.0,0.5379796397807362,0.71484375,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.96484375
0.8734751249614514,0.0,0.5395458104933438,0.71875,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.96875
0.8804074672230503,0.0,0.543461237274863,0.73828125,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.96875
0.8873398094846491,0.0,0.5473766640563822,0.7578125,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.96875
0.8942721517462479,0.0,0.548159749412686,0.76171875,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.96875
0.9012044940078467,0.0,0.5512920908379013,0.77734375,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.96875
0.9081368362694455,0.0,0.5544244322631167,0.79296875,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.96875
0.9150691785310444,0.0,0.5544244322631167,0.79296875,0.0,1.0,1.0,0.0,0.0,0.0,0.003952569169960474,0.96875
0.9220015207926432,0.0,0.5567736883320282,0.80078125,0.0,1.0,1.0,0.0,0.0,0.0,0.007905138339920948,0.96875
0.928933863054242,0.0,0.5583398590446359,0.80859375,0.0,1.0,1.0,0.0,0.0,0.0,0.007905138339920948,0.96875
0.9358662053158409,0.0,0.5606891151135474,0.8125,0.0,1.0,1.0,0.0,0.0,0.0,0.011857707509881422,0.97265625
0.9427985475774396,0.0,0.5630383711824589,0.8203125,0.0,1.0,1.0,0.0,0.0,0.0,0.011857707509881422,0.9765625
0.9497308898390384,0.0,0.5638214565387627,0.8203125,0.0,1.0,1.0,0.0,0.0,0.0,0.011857707509881422,0.98046875
0.9566632321006373,0.0,0.5646045418950666,0.82421875,0.0,1.0,1.0,0.0,0.0,0.0,0.011857707509881422,0.98046875
0.9635955743622361,0.0,0.5653876272513704,0.82421875,0.0,1.0,1.0,0.0,0.0,0.0,0.011857707509881422,0.984375
0.970527916623835,0.0,0.5661707126076743,0.828125,0.0,1.0,1.0,0.0,0.0,0.0,0.011857707509881422,0.984375
0.9774602588854338,0.0,0.5661707126076743,0.828125,0.0,1.0,1.0,0.0,0.0,0.0,0.011857707509881422,0.984375
0.9843926011470325,0.0,0.566953797963978,0.83203125,0.0,1.0,1.0,0.0,0.0,0.0,0.011857707509881422,0.984375
0.9913249434086314,0.0,0.5685199686765857,0.83984375,0.0,1.0,1.0,0.0,0.0,0.0,0.011857707509881422,0.984375
0.9982572856702302,0.0,0.5693030540328896,0.84375,0.0,1.0,1.0,0.0,0.0,0.0,0.011857707509881422,0.984375
1.005189627931829,0.0,0.5708692247454973,0.8515625,0.0,1.0,1.0,0.0,0.0,0.0,0.011857707509881422,0.984375
1.0121219701934279,0.0,0.572435395458105,0.85546875,0.0,1.0,1.0,0.0,0.0,0.0,0.015810276679841896,0.984375
1.0190543124550266,0.0,0.5732184808144087,0.859375,0.0,1.0,1.0,0.0,0.0,0.0,0.015810276679841896,0.984375
1.0259866547166254,0.0,0.5740015661707126,0.86328125,0.0,1.0,1.0,0.0,0.0,0.0,0.015810276679841896,0.984375
1.0329189969782244,0.0,0.577133907595928,0.8671875,0.0,1.0,1.0,0.0,0.0,0.0,0.023715415019762844,0.98828125
1.0398513392398232,0.0,0.5787000783085356,0.875,0.0,1.0,1.0,0.0,0.0,0.0,0.023715415019762844,0.98828125
1.046783681501422,0.0,0.5810493343774471,0.8828125,0.0,1.0,1.0,0.0,0.0,0.0,0.02766798418972332,0.98828125
1.0537160237630208,0.0,0.581832419733751,0.88671875,0.0,1.0,1.0,0.0,0.0,0.0,0.02766798418972332,0.98828125
1.0606483660246195,0.0,0.5826155050900548,0.88671875,0.0,1.0,1.0,0.0,0.0,0.0,0.03162055335968379,0.98828125
1.0675807082862183,0.0,0.5833985904463587,0.890625,0.0,1.0,1.0,0.0,0.0,0.0,0.03162055335968379,0.98828125
1.0745130505478173,0.0,0.5841816758026624,0.89453125,0.0,1.0,1.0,0.0,0.0,0.0,0.03162055335968379,0.98828125
1.081445392809416,0.0,0.586530931871574,0.8984375,0.0,1.0,1.0,0.0,0.0,0.0,0.03557312252964427,0.9921875
1.0883777350710149,0.0,0.5888801879404855,0.90234375,0.0,1.0,1.0,0.0,0.0,0.0,0.039525691699604744,0.99609375
1.0953100773326137,0.0,0.5896632732967894,0.90625,0.0,1.0,1.0,0.0,0.0,0.0,0.039525691699604744,0.99609375
1.1022424195942124,0.0,0.591229444009397,0.9140625,0.0,1.0,1.0,0.0,0.0,0.0,0.039525691699604744,0.99609375
1.1091747618558114,0.0,0.5920125293657008,0.91796875,0.0,1.0,1.0,0.0,0.0,0.0,0.039525691699604744,0.99609375
1.1161071041174102,0.0,0.5920125293657008,0.91796875,0.0,1.0,1.0,0.0,0.0,0.0,0.039525691699604744,0.99609375
1.123039446379009,0.0,0.5935787000783085,0.91796875,0.0,1.0,1.0,0.0,0.0,0.0,0.04743083003952569,0.99609375
1.1299717886406078,0.0,0.59592795614722,0.92578125,0.0,1.0,1.0,0.0,0.0,0.0,0.05138339920948617,0.99609375
1.1369041309022065,0.0,0.5982772122161315,0.92578125,0.0,1.0,1.0,0.0,0.0,0.0,0.06324110671936758,0.99609375
1.1438364731638055,0.0,0.6006264682850431,0.9296875,0.0,1.0,1.0,0.0,0.0,0.0,0.07114624505928854,0.99609375
1.1507688154254043,0.0,0.6029757243539546,0.93359375,0.0,1.0,1.0,0.0,0.0,0.0,0.07905138339920949,0.99609375
1.157701157687003,0.0,0.6045418950665623,0.9375,0.0,1.0,1.0,0.0,0.0,0.0,0.08300395256916997,0.99609375
1.1646334999486019,0.0,0.6068911511354738,0.94140625,0.0,1.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.99609375
1.1715658422102007,0.0,0.6084573218480814,0.9453125,0.0,1.0,1.0,0.0,0.0,0.0,0.09486166007905138,0.99609375
1.1784981844717997,0.0,0.6092404072043853,0.9453125,0.0,1.0,1.0,0.0,0.0,0.00390625,0.09486166007905138,0.99609375
1.1854305267333984,0.0,0.6100234925606891,0.9453125,0.0,1.0,1.0,0.0,0.0,0.00390625,0.09881422924901186,0.99609375
1.1923628689949972,0.0,0.6147220046985121,0.953125,0.0,1.0,1.0,0.0,0.0,0.00390625,0.11462450592885376,0.99609375
1.199295211256596,0.0,0.6186374314800314,0.95703125,0.0,1.0,1.0,0.0,0.0,0.00390625,0.13043478260869565,0.99609375
1.2062275535181948,0.0,0.620203602192639,0.95703125,0.0,1.0,1.0,0.0,0.0,0.00390625,0.1383399209486166,0.99609375
1.2131598957797936,0.0,0.6209866875489428,0.95703125,0.0,1.0,1.0,0.0,0.0,0.00390625,0.1422924901185771,0.99609375
1.2200922380413926,0.0,0.624902114330462,0.9609375,0.0,1.0,1.0,0.0,0.0,0.0078125,0.1541501976284585,0.99609375
1.2270245803029913,0.0,0.6272513703993735,0.9609375,0.0,1.0,1.0,0.0,0.0,0.0078125,0.16600790513833993,0.99609375
1.23395692256459,0.0,0.6296006264682851,0.96484375,0.0,1.0,1.0,0.0,0.0,0.01171875,0.16996047430830039,0.99609375
1.2408892648261889,0.0,0.6335160532498042,0.96484375,0.0,1.0,1.0,0.0,0.0,0.015625,0.1857707509881423,0.99609375
1.2478216070877877,0.0,0.6358653093187158,0.96875,0.0,1.0,1.0,0.0,0.0,0.015625,0.19367588932806323,0.99609375
1.2547539493493867,0.0,0.6374314800313234,0.96875,0.0,1.0,1.0,0.0,0.0,0.015625,0.2015810276679842,0.99609375
1.2616862916109854,0.0,0.6382145653876272,0.96875,0.0,1.0,1.0,0.0,0.0,0.015625,0.20553359683794467,0.99609375
1.2686186338725842,0.0,0.6413469068128426,0.97265625,0.0,1.0,1.0,0.0,0.0,0.015625,0.21739130434782608,0.99609375
1.275550976134183,0.0,0.6460454189506656,0.9765625,0.0,1.0,1.0,0.0,0.0,0.01953125,0.233201581027668,0.99609375
1.2824833183957818,0.0,0.6476115896632733,0.9765625,0.0,1.0,1.0,0.0,0.0,0.01953125,0.24110671936758893,0.99609375
1.2894156606573808,0.0,0.6491777603758809,0.9765625,0.0,1.0,1.0,0.0,0.0,0.01953125,0.2490118577075099,0.99609375
1.2963480029189796,0.0,0.6499608457321848,0.9765625,0.0,1.0,1.0,0.0,0.0,0.0234375,0.2490118577075099,0.99609375
1.3032803451805783,0.0,0.653876272513704,0.9765625,0.0,1.0,1.0,0.0,0.0,0.0234375,0.26877470355731226,0.99609375
1.3102126874421771,0.0,0.6562255285826155,0.9765625,0.0,1.0,1.0,0.0,0.0,0.0234375,0.28063241106719367,0.99609375
1.317145029703776,0.0,0.6577916992952232,0.9765625,0.0,1.0,1.0,0.0,0.0,0.0234375,0.2885375494071146,0.99609375
1.324077371965375,0.0,0.6609240407204385,0.9765625,0.0,1.0,1.0,0.0,0.0,0.0234375,0.30434782608695654,0.99609375
1.3310097142269737,0.0,0.6648394675019577,0.984375,0.0,1.0,1.0,0.0,0.0,0.03125,0.308300395256917,0.99609375
1.3379420564885725,0.0,0.6671887235708692,0.98828125,0.0,1.0,1.0,0.0,0.0,0.03515625,0.31225296442687744,0.99609375
1.3448743987501712,0.0,0.6711041503523885,0.98828125,0.0,1.0,1.0,0.0,0.0,0.04296875,0.3241106719367589,0.99609375
1.35180674101177,0.0,0.6734534064212999,0.98828125,0.0,1.0,1.0,0.0,0.0,0.05078125,0.32806324110671936,0.99609375
1.358739083273369,0.0,0.6765857478465153,0.98828125,0.0,1.0,1.0,0.0,0.0,0.0546875,0.33992094861660077,0.99609375
1.3656714255349678,0.0,0.6812842599843383,0.98828125,0.0,1.0,1.0,0.0,0.0,0.0546875,0.36363636363636365,0.99609375
1.3726037677965666,0.0,0.6844166014095536,0.98828125,0.0,1.0,1.0,0.0,0.0,0.0625,0.3715415019762846,0.99609375
1.3795361100581653,0.0,0.6859827721221613,0.98828125,0.0,1.0,1.0,0.0,0.0,0.06640625,0.37549407114624506,0.99609375
1.3864684523197641,0.0,0.687548942834769,0.98828125,0.0,1.0,1.0,0.0,0.0,0.07421875,0.37549407114624506,0.99609375
1.393400794581363,0.0,0.6914643696162882,0.9921875,0.0,1.0,1.0,0.0,0.0,0.078125,0.38735177865612647,0.99609375
1.400333136842962,0.0,0.6930305403288959,0.9921875,0.0,1.0,1.0,0.0,0.0,0.078125,0.3952569169960474,0.99609375
1.4072654791045607,0.0,0.696945967110415,0.9921875,0.0,1.0,1.0,0.0,0.0,0.08203125,0.41106719367588934,0.99609375
1.4141978213661595,0.0,0.7008613938919342,0.9921875,0.0,1.0,1.0,0.0,0.0,0.08984375,0.42292490118577075,0.99609375
1.4211301636277582,0.0,0.701644479248238,0.9921875,0.0,1.0,1.0,0.0,0.0,0.09375,0.42292490118577075,0.99609375
1.428062505889357,0.0,0.7047768206734534,0.99609375,0.0,1.0,1.0,0.0,0.0,0.1015625,0.4268774703557312,0.99609375
1.434994848150956,0.0,0.7079091620986687,0.99609375,0.0,1.0,1.0,0.0,0.0,0.109375,0.43478260869565216,0.99609375
1.4419271904125548,0.0,0.7094753328112764,0.99609375,0.0,1.0,1.0,0.0,0.0,0.11328125,0.43873517786561267,0.99609375
1.4488595326741536,0.0,0.7149569303054033,0.99609375,0.0,1.0,1.0,0.0,0.0,0.11328125,0.466403162055336,0.99609375
1.4557918749357524,0.0,0.716523101018011,0.99609375,0.0,1.0,1.0,0.0,0.0,0.1171875,0.47035573122529645,0.99609375
